style_color,country_code,snapshot_date,model_number,product_name,color_name,gender_segment,category,subcategory,currency,price_local,sale_price_local,discount_pct,in_stock,availability_level
IB3536-413,MX,2026-03-19,IB3536,Inter Milan 2026 Stadium SE,Hiperazul/Negro/Naranja seguridad,BOYS|GIRLS,APPAREL,Jersey de fútbol Nike ACG Dri-FIT Replica para niños talla grande,MXN,1899.0,,0.0,True,MEDIUM
HM3196-438,MX,2026-03-19,HM3196,Inter de Milán local 2025/26 Match alternativa,Trueno azul/Naranja seguridad/Naranja seguridad,MEN,APPAREL,Jersey de fútbol Nike Dri-FIT ADV Total 90 Authentic para hombre,MXN,2699.0,,0.0,True,HIGH
HJ4591-439,MX,2026-03-19,HJ4591,Inter de Milán local 2025/26 Stadium,Azul Lyon/Negro/Azul cloro,MEN,APPAREL,Jersey de fútbol Nike Dri-FIT Replica para hombre,MXN,1899.0,,0.0,True,MEDIUM
IQ0547-045,MX,2026-03-19,IQ0547,Jordan,Sombrío apagado,MEN,APPAREL,Playera con gráfico para hombre,MXN,899.0,,0.0,True,HIGH
HQ9020-133,MX,2026-03-19,HQ9020,Jordan Brooklyn,Vela/Vela,MEN,APPAREL,Playera Realtree para hombre,MXN,699.0,999.0,30.03,True,MEDIUM
IM5104-417,MX,2026-03-19,IM5104,Jordan Brooklyn,Azul eléctrico/Negro/Pulso amarillo/Pulso amarillo,MEN,APPAREL,Shorts de tejido Woven de 13 cm para hombre,MXN,949.0,,0.0,True,HIGH
HV0469-133,MX,2026-03-19,HV0469,Jordan Brooklyn Fleece,Vela/Vela,WOMEN,APPAREL,Sudadera con gorro cropped de cierre completo Realtree Mod para mujer,MXN,1189.0,1699.0,30.0177,True,MEDIUM
IF1822-010,MX,2026-03-19,IF1822,Jordan Flight,Negro/Blanco,MEN,APPAREL,Chamarra de trabajo con gráfico para hombre,MXN,3399.0,,0.0,True,MEDIUM
IQ5238-010,MX,2026-03-19,IQ5238,Jordan Flight,Negro/Vela,MEN,APPAREL,Pantalones tejidos para hombre,MXN,2399.0,,0.0,True,LOW
IO3045-237,MX,2026-03-19,IO3045,Jordan Flight,Marrón barroco/Caqui británico/Marrón barroco,WOMEN,APPAREL,Chaleco reversible para mujer,MXN,2949.0,,0.0,True,MEDIUM
IO9531-010,MX,2026-03-19,IO9531,Jordan Flight Club,Negro,WOMEN,APPAREL,Sudadera sin cierre de tejido Fleece de cierre de un cuarto para mujer,MXN,2249.0,,0.0,True,LOW
HV0350-010,MX,2026-03-19,HV0350,Jordan Flight Mountainside,Negro,WOMEN,APPAREL,Body de manga larga para mujer,MXN,1376.0,1699.0,19.0112,True,OOS
DM0979-009,MX,2026-03-19,DM0979,Jordan Hydro VI Retro,Negro/Infrarrojo 23,MEN,FOOTWEAR,Chanclas,MXN,1439.0,1599.0,10.0063,True,HIGH
IF4126-600,MX,2026-03-19,IF4126,Jordan Tiempo Maestro Elite SE,Infrarrojo 23/Brizna,MEN|WOMEN,FOOTWEAR,Tacos de fútbol de corte low para terreno firme,MXN,6399.0,,0.0,True,MEDIUM
II7579-016,MX,2026-03-19,II7579,Jordan Tiempo Streetgato SE,Fantasma/Infrarrojo 23/Vela,MEN|WOMEN,FOOTWEAR,Tacos de futbol de corte low para cancha en interiores,MXN,2999.0,,0.0,False,OOS
IB2740-010,MX,2026-03-19,IB2740,Kobe,Negro/Antracita/Blanco,BOYS|GIRLS,APPAREL,Pants de básquetbol acondicionados para el invierno para niños talla grande,MXN,1849.0,,0.0,True,MEDIUM
IO0311-010,MX,2026-03-19,IO0311,Kobe All-Star Weekend,Negro/Amarillo sónico/Azul foto claro,BOYS|GIRLS,APPAREL,Sudadera con gorro de básquetbol de tejido Fleece para niños talla grande,MXN,1549.0,,0.0,True,MEDIUM
II7126-010,MX,2026-03-19,II7126,LeBron,Negro,MEN,APPAREL,Playera Nike de la NBA para hombre,MXN,1099.0,,0.0,True,LOW
DN2010-419,MX,2026-03-19,DN2010,Memphis Grizzlies Icon Edition,Azul marino universitario,MEN,APPAREL,Jersey Nike Dri-FIT de la NBA Swingman para hombre,MXN,2299.0,,0.0,True,MEDIUM
IH9260-368,MX,2026-03-19,IH9260,Nike ACG Fly,Chaleco oliva/Negro/Negro,MEN|WOMEN,APPAREL,Gorra sin estructura,MXN,949.0,,0.0,True,LOW
IO9395-628,MX,2026-03-19,IO9395,"Nike Academy ""Vini Jr.""",Puesta de sol pulso/Azul eléctrico/Azul eléctrico,MEN|WOMEN,EQUIPMENT,Balón de fútbol,MXN,799.0,,0.0,True,MEDIUM
IQ3408-286,MX,2026-03-19,IQ3408,Nike Air Force 1 '07 Premium,Lino/Gris partícula/Marrón visón/Burdeos enérgico,MEN,FOOTWEAR,Tenis para hombre,MXN,2699.0,2999.0,10.0033,True,LOW
IB6606-600,MX,2026-03-19,IB6606,"Nike Air Max 90 Premium ""Valentine's Day""",Rojo universitario/Negro/Rojo universitario,MEN,FOOTWEAR,Tenis para hombre,MXN,3299.0,,0.0,True,OOS
IQ9029-001,MX,2026-03-19,IQ9029,Nike Air Max 90,Negro/Antracita/Carbón claro/Amarillo neón,BOYS|GIRLS,FOOTWEAR,Tenis para bebé e infantil,MXN,1649.0,,0.0,True,LOW
IQ9026-001,MX,2026-03-19,IQ9026,Nike Air Max 90,Negro/Antracita/Carbón claro/Amarillo neón,BOYS|GIRLS,FOOTWEAR,Tenis para niños de preescolar,MXN,1849.0,,0.0,True,LOW
IQ7583-001,MX,2026-03-19,IQ7583,Nike Air Max 90,Negro/Antracita/Carbón claro/Amarillo neón,BOYS|GIRLS,FOOTWEAR,Tenis para niños grandes,MXN,2399.0,,0.0,True,MEDIUM
IM8066-999,MX,2026-03-19,IM8066,Nike Alphafly 3,Multicolor/Volt/Blanco/Negro,MEN,FOOTWEAR,Tenis de carrera en pavimento para hombre,MXN,5426.0,6699.0,19.0028,True,LOW
DV9436-010,MX,2026-03-19,DV9436,Nike Brasilia,Negro/Negro/Blanco,BOYS|GIRLS,EQUIPMENT,Mochila para niños (18L),MXN,699.0,,0.0,True,HIGH
II6118-001,MX,2026-03-19,II6118,Nike Calm 2.0,Negro/Negro/Negro,BOYS|GIRLS,FOOTWEAR,Chanclas para niños de preescolar,MXN,699.0,,0.0,True,HIGH
FN3520-657,MX,2026-03-19,FN3520,Nike Club,Rojo universitario/Rojo universitario/Blanco,MEN,APPAREL,Shorts de French Terry Flow para hombre,MXN,804.0,1149.0,30.0261,True,MEDIUM
IQ5378-663,MX,2026-03-19,IQ5378,Nike Dunk Low,Espuma rosa/Carmesí claro/Blanco cumbre,BOYS|GIRLS,FOOTWEAR,Tenis para bebé e infantil,MXN,1499.0,,0.0,True,LOW
FZ6229-481,MX,2026-03-19,FZ6229,Nike HydraStrong,Royal juego/Negro/Blanco,WOMEN,APPAREL,Traje de baño de una pieza con espalda deportiva para mujer,MXN,1299.0,,0.0,True,OOS
IM3650-640,MX,2026-03-19,IM3650,"Nike Jr. Mercurial Vapor 16 Academy ""Vini Jr.""",Puesta de sol pulso/Azul eléctrico,BOYS|GIRLS,FOOTWEAR,Tacos de fútbol para terrenos múltiples de corte low para niños grandes,MXN,1999.0,,0.0,True,MEDIUM
DN3614-458,MX,2026-03-19,DN3614,Nike Mercurial Hardshell,Azul carrera/Negro/Avalancha rosa,MEN|WOMEN,EQUIPMENT,Espinilleras de fútbol,MXN,359.0,399.0,10.0251,True,HIGH
FV5638-006,MX,2026-03-19,FV5638,Nike Pegasus Trail 5,Negro/Hielo volt/Fantasma,,FOOTWEAR,Tenis de trail running para niños grandes,MXN,2399.0,,0.0,True,MEDIUM
HV6335-102,MX,2026-03-19,HV6335,Nike Phantom,Blanco/Azul carrera/Avalancha rosa,MEN|WOMEN,EQUIPMENT,Balón de fútbol,MXN,499.0,,0.0,True,HIGH
HV0310-610,MX,2026-03-19,HV0310,Nike Pro,Burdeos,GIRLS,APPAREL,Shorts Dri-FIT de 8 cm con detalles brillantes para niña talla grande,MXN,454.0,649.0,30.0462,True,MEDIUM
FJ0439-010,MX,2026-03-19,FJ0439,Nike Sportswear,Negro/Negro/Blanco,MEN|WOMEN,EQUIPMENT,Bolsa tipo tote RPM (26 L),MXN,1799.0,,0.0,True,HIGH
FZ5922-100,MX,2026-03-19,FZ5922,Nike Sportswear Classic Puffer,Blanco/Negro,WOMEN,APPAREL,Chaleco holgado Therma-FIT para mujer,MXN,1469.0,2099.0,30.0143,True,LOW
FZ5996-667,MX,2026-03-19,FZ5996,Nike Sportswear Phoenix Fleece,Rojo sedimento/Vela,WOMEN,APPAREL,Pants de entrenamiento oversized de tiro alto para mujer,MXN,899.0,1499.0,40.0267,True,HIGH
IO9567-400,MX,2026-03-19,IO9567,Nike Streakfly 2 Glam,Obsidiana oscuro/Verde eléctrico/Morado dinastía/Negro,MEN,FOOTWEAR,Tenis de carrera en pavimento,MXN,4399.0,,0.0,True,OOS
IO9913-100,MX,2026-03-19,IO9913,Nike Structure Plus,Blanco/Vela/Mar de cristal/Blanco,WOMEN,FOOTWEAR,Tenis de correr en pavimento para mujer,MXN,3699.0,,0.0,True,LOW
FZ6186-011,MX,2026-03-19,FZ6186,Nike Swim,Negro/Blanco/Blanco,MEN|WOMEN,APPAREL,Bolsa resistente al agua (1 L),MXN,749.0,,0.0,True,MEDIUM
FZ6163-010,MX,2026-03-19,FZ6163,Nike Swim,Negro/Blanco,MEN|WOMEN,APPAREL,Gorro de cúpula de silicona,MXN,749.0,,0.0,True,MEDIUM
FZ6168-480,MX,2026-03-19,FZ6168,Nike Swim Logo Tape Lap,Royal juego/Negro/Negro,MEN,APPAREL,Shorts Volley de 13 cm para hombre,MXN,909.0,1299.0,30.0231,True,MEDIUM
FZ6232-065,MX,2026-03-19,FZ6232,Nike Swim Offshore,Gris azulado/Negro/Negro,MEN,APPAREL,Shorts de playa de 18 cm para hombre,MXN,1092.0,1349.0,19.0511,True,LOW
FZ6324-237,MX,2026-03-19,FZ6324,Nike Swim Voyage,Marrón barroco/Negro,WOMEN,APPAREL,Shorts para salida de baño para mujer,MXN,874.0,1249.0,30.024,True,OOS
IO9607-960,MX,2026-03-19,IO9607,Nike Tiempo Ligera Pro LE,Bronce rojo metálico/Oro rosa metalizado,MEN|WOMEN,FOOTWEAR,Tacos de fútbol para terreno firme de corte low,MXN,3599.0,,0.0,True,OOS
IQ8295-339,MX,2026-03-19,IQ8295,Nike Tiempo Streetgato LE,Aura oliva/Bronce rojo metálico/Lima líquida claro,MEN|WOMEN,FOOTWEAR,Tacos de fútbol para cancha cubierta de corte low,MXN,2499.0,,0.0,True,LOW
IB6554-001,MX,2026-03-19,IB6554,Nike Vapor 12,Negro/Toque de limón claro/Azul cinta jaspeado/Blanco,WOMEN,FOOTWEAR,Tenis de tenis para cancha dura para mujer,MXN,3959.0,4399.0,10.0023,True,LOW
IB6558-100,MX,2026-03-19,IB6558,Nike Vapor Pro 3,Vela/Naranja césped/Azul cinta jaspeado/Negro,MEN,FOOTWEAR,Tenis de tenis para cancha dura para hombre,MXN,2879.0,3199.0,10.0031,True,LOW
IB6550-700,MX,2026-03-19,IB6550,Nike Vapor Pro 3,Toque de limón claro/Azul cinta jaspeado/Fucsia láser/Negro,WOMEN,FOOTWEAR,Tenis de tenis para cancha dura para mujer,MXN,2879.0,3199.0,10.0031,True,LOW
IO9566-400,MX,2026-03-19,IO9566,Nike Zoom Fly 6 Glam,Obsidiana oscuro/Azul carrera/Esmeralda creciente/Negro,WOMEN,FOOTWEAR,Tenis de carrera en pavimento para mujer,MXN,4199.0,,0.0,True,OOS
IF1989-435,MX,2026-03-19,IF1989,Nike x Stranger Things,Azul foto claro/Azul foto claro,MEN,APPAREL,Sudadera con gorro sin cierre para hombre,MXN,1549.0,,0.0,True,HIGH
II5248-051,MX,2026-03-19,II5248,Nike x Stranger Things,Abedul jaspeado,MEN,APPAREL,Playera para hombre,MXN,1349.0,,0.0,True,HIGH
FZ6512-323,MX,2026-03-19,FZ6512,NikeCourt Advantage,Abeto/Abeto,WOMEN,APPAREL,Falda de tenis Dri-FIT plisada para mujer,MXN,1599.0,,0.0,True,LOW
FZ6128-364,MX,2026-03-19,FZ6128,Nike Sportswear Commute,Verde arcilla/Verde arcilla/Vapor,MEN|WOMEN,EQUIPMENT,Mochila (25 L),MXN,1259.0,1799.0,30.0167,True,HIGH
HQ6413-002,MX,2026-03-19,HQ6413,Nike V5 RNR,Negro/Antracita/Negro,BOYS|GIRLS,FOOTWEAR,Tenis para bebé e infantil,MXN,1399.0,,0.0,True,MEDIUM
DN2016-403,MX,2026-03-19,DN2016,Oklahoma City Thunder Icon Edition,Azul señal,MEN,APPAREL,Jersey Nike Dri-FIT de la NBA Swingman para hombre,MXN,2299.0,,0.0,True,LOW
HQ4232-045,MX,2026-03-19,HQ4232,Paris Saint-Germain 2025/26 cuarta equipación,Sombrío apagado/Negro/Rosa perla,BOYS|GIRLS,APPAREL,Jersey de fútbol Jordan Dri-FIT Replica para niños talla grande,MXN,1599.0,,0.0,True,HIGH
HM3206-045,MX,2026-03-19,HM3206,Paris Saint-Germain 2025/26 cuarta equipación,Sombrío apagado/Negro/Rosa perla,MEN,APPAREL,Jersey de fútbol Jordan Dri-FIT Replica para hombre,MXN,1899.0,,0.0,True,HIGH
HM3198-680,MX,2026-03-19,HM3198,Paris Saint-Germain alternativo 2025/26 Match,Rojo mundial/Rojo deportivo/Hiperroyal,MEN,APPAREL,Jersey de fútbol Nike Dri-FIT ADV Total 90 Authentic para hombre,MXN,2699.0,,0.0,True,HIGH
HJ4606-680,MX,2026-03-19,HJ4606,Paris Saint-Germain alternativo 2025/26 Stadium,Rojo mundial/Rojo deportivo/Hiperroyal,MEN,APPAREL,Jersey de fútbol Nike Dri-FIT Total 90 Replica para hombre,MXN,1899.0,,0.0,True,HIGH
HM3245-680,MX,2026-03-19,HM3245,Paris Saint-Germain alternativo 2025/26 Stadium,Rojo mundial/Rojo deportivo/Hiperroyal,WOMEN,APPAREL,Jersey de fútbol Nike Dri-FIT Total 90 Replica para mujer,MXN,1899.0,,0.0,True,HIGH
HJ5293-411,MX,2026-03-19,HJ5293,Paris Saint-Germain local 2025/26 Stadium,Azul marino medianoche/Azul marino medianoche/Blanco,BOYS|GIRLS,APPAREL,Jersey de fútbol Nike Dri-FIT Replica para niños talla grande,MXN,1599.0,,0.0,True,HIGH
HJ4593-411,MX,2026-03-19,HJ4593,Paris Saint-Germain local 2025/26 Stadium,Azul marino medianoche/Azul marino medianoche/Blanco,MEN,APPAREL,Jersey de fútbol Nike Dri-FIT Replica para hombre,MXN,1899.0,,0.0,True,HIGH
IU1078-417,MX,2026-03-19,IU1078,Selección de Brasil visitante 2026 Match,Azul eléctrico/Negro,WOMEN,APPAREL,Jersey de futbol Nike Aero-FIT Authentic Jordan para mujer,MXN,2699.0,,0.0,True,MEDIUM
HM5981-123,MX,2026-03-19,HM5981,Stephen Curry Golden State Warriors City Edition,Natural,MEN,APPAREL,Camiseta Nike de la NBA Swingman para hombre,MXN,2299.0,,0.0,True,LOW
HM3207-741,MX,2026-03-19,HM3207,Tottenham Hotspur alternativo 2025/26 Stadium,Amarillo dinámico/Azul vacío/Azul Pacífico/Azul vacío,MEN,APPAREL,Jersey de fútbol Nike Dri-FIT Total 90 Replica para hombre,MXN,1899.0,,0.0,True,HIGH
HV9261-101,MX,2026-03-19,HV9261,Tottenham Hotspur local 2025/26 Stadium,Blanco/Mena de hierro claro/Azul binario,MEN,APPAREL,Jersey de fútbol de manga larga Nike Dri-FIT Replica para hombre,MXN,1999.0,,0.0,True,MEDIUM
IQ0267-417,MX,2026-03-19,IQ0267,Vini Jr. Academy,Azul marino medianoche/Espuma rosa/Plata metalizado,BOYS|GIRLS,APPAREL,Shorts de fútbol Nike Dri-FIT para niños talla grande,MXN,749.0,,0.0,True,MEDIUM
HF0996-010,PH,2026-03-19,HF0996,A'ja Wilson Las Vegas Aces,Black/Flat Silver/White,MEN|WOMEN,APPAREL,Nike Dri-FIT WNBA Victory Jersey,PHP,3295.0,,0.0,True,LOW
FV4227-700,PH,2026-03-19,FV4227,Air Jordan 1 Low A/T,Light Lemon Twist/Life Lime/Light Wild Mango/Lime Ice,MEN,FOOTWEAR,Men's Shoes,PHP,10895.0,,0.0,True,HIGH
IB7012-600,PH,2026-03-19,IB7012,Air Jordan 1 Low SE,Team Red/Sierra Red,WOMEN,FOOTWEAR,Women's Shoes,PHP,7295.0,,0.0,True,OOS
DV0991-101,PH,2026-03-19,DV0991,Air Jordan 1 Mid,White/White/Black,WOMEN,FOOTWEAR,Women's Shoes,PHP,6895.0,,0.0,True,OOS
IO7449-600,PH,2026-03-19,IO7449,Air Jordan 1 Mid SE,Team Red/Obsidian/Pale Vanilla,MEN,FOOTWEAR,Men's Shoes,PHP,7895.0,,0.0,True,HIGH
IB7010-001,PH,2026-03-19,IB7010,Air Jordan 1 Mid SE,Light Iron Ore/Pale Ivory/Oatmeal/Enigma Stone,WOMEN,FOOTWEAR,Women's shoes,PHP,7895.0,,0.0,True,OOS
HQ2011-100,PH,2026-03-19,HQ2011,Air Jordan 1 Mid SE,White/Cave Stone/Dark Sulphur/Oil Grey,MEN,FOOTWEAR,Men's Shoes,PHP,4737.0,7895.0,40.0,True,LOW
HQ6996-200,PH,2026-03-19,HQ6996,Air Jordan 1 Retro Low 'Medium Olive and Summit White',Medium Olive/Summit White/Sail/Black,BOYS|GIRLS,FOOTWEAR,Younger Kids' Shoes,PHP,4095.0,,0.0,True,MEDIUM
DN3707-202,PH,2026-03-19,DN3707,Air Jordan 3 Retro 'Medium Olive',Medium Olive/Neutral Olive/Sail/Sequoia,MEN,FOOTWEAR,Men's Shoes,PHP,11295.0,,0.0,True,LOW
II5389-417,PH,2026-03-19,II5389,Air Jordan 85,Old Royal,MEN,APPAREL,Men's Oversized Graphic Crew-Neck Sweatshirt,PHP,1995.0,,0.0,True,HIGH
HV4794-100,PH,2026-03-19,HV4794,Air Jordan 9 Retro 'Flint Grey and French Blue',White/Flint Grey/French Blue,MEN,FOOTWEAR,Men's shoes,PHP,11295.0,,0.0,True,OOS
IU1078-417,PH,2026-03-19,IU1078,Brazil 2026 Match Away,Old Royal/Black,WOMEN,APPAREL,Women's Jordan Aero-FIT Football Authentic Shirt,PHP,6495.0,,0.0,True,HIGH
IU1073-417,PH,2026-03-19,IU1073,Brazil 2026 Stadium Away,Old Royal/Black,MEN,APPAREL,Men's Jordan Dri-FIT Football Replica Shorts,PHP,2195.0,,0.0,True,HIGH
IU1080-417,PH,2026-03-19,IU1080,Brazil 2026 Stadium Away,Old Royal/Black,BOYS|GIRLS,APPAREL,Older Kids' Jordan Dri-FIT Football Replica Shirt,PHP,2895.0,,0.0,True,MEDIUM
IU1077-417,PH,2026-03-19,IU1077,Brazil 2026 Stadium Away,Old Royal/Black,WOMEN,APPAREL,Women's Jordan Dri-FIT Football Replica Shirt,PHP,3695.0,,0.0,True,HIGH
IU1072-417,PH,2026-03-19,IU1072,Brazil 2026 Stadium Away,Old Royal/Black,MEN,APPAREL,Men's Jordan Dri-FIT Football Replica Shirt,PHP,3695.0,,0.0,True,OOS
IU1081-417,PH,2026-03-19,IU1081,Brazil 2026 Stadium Away,Old Royal/Black,BOYS|GIRLS,APPAREL,Older Kids' Jordan Dri-FIT Football Replica Shorts,PHP,1895.0,,0.0,True,MEDIUM
IQ3335-369,PH,2026-03-19,IQ3335,Brazil 2026 Stadium Goalkeeper,Light Menta/Black,MEN,APPAREL,Men's Jordan Dri-FIT Football Short-Sleeve Replica Shirt,PHP,5395.0,,0.0,True,HIGH
IQ3293-010,PH,2026-03-19,IQ3293,Brazil Strike,Black/Yellow Pulse/Infrared 23,MEN,APPAREL,Men's Jordan Dri-FIT Football Knit Drill Top,PHP,2895.0,,0.0,True,HIGH
IQ3302-010,PH,2026-03-19,IQ3302,Brazil Strike,Black/Yellow Pulse/Infrared 23,MEN,APPAREL,Men's Jordan Dri-FIT Football Knit Pants,PHP,3095.0,,0.0,True,HIGH
HV5640-010,PH,2026-03-19,HV5640,Chicago Bulls Courtside,Black,MEN,APPAREL,Men's Nike NBA Vintage T-Shirt,PHP,1995.0,,0.0,True,HIGH
FZ3958-412,PH,2026-03-19,FZ3958,F.C. Barcelona Strike Fourth,University Blue/Gym Blue/Opti Yellow,MEN,APPAREL,Men's Nike Dri-FIT Football Anthem Jacket,PHP,5995.0,,0.0,True,MEDIUM
FZ1311-432,PH,2026-03-19,FZ1311,FC Barcelona 2025/26 Match Fourth,Gym Blue/Gym Blue/Salsa Red/Opti Yellow,MEN,APPAREL,Men's Nike Dri-FIT ADV Football Authentic Shirt,PHP,6495.0,,0.0,True,OOS
FZ1307-432,PH,2026-03-19,FZ1307,FC Barcelona 2025/26 Stadium Fourth,Gym Blue/Gym Blue/Salsa Red/Opti Yellow,BOYS|GIRLS,APPAREL,Older Kids' Nike Dri-FIT Football Replica Shirt,PHP,2795.0,,0.0,True,HIGH
FZ1304-432,PH,2026-03-19,FZ1304,FC Barcelona 2025/26 Stadium Fourth,Gym Blue/Gym Blue/Salsa Red/Opti Yellow,MEN,APPAREL,Men's Nike Dri-FIT Football Replica Shirt,PHP,3595.0,,0.0,True,LOW
FJ0238-728,PH,2026-03-19,FJ0238,Golden State Warriors Essential,Amarillo,MEN,APPAREL,Men's Nike NBA T-Shirt,PHP,1395.0,,0.0,True,LOW
DN2005-401,PH,2026-03-19,DN2005,Golden State Warriors Icon Edition,Rush Blue,MEN,APPAREL,Men's Nike Dri-FIT NBA Swingman Jersey,PHP,4795.0,,0.0,True,HIGH
HM3196-438,PH,2026-03-19,HM3196,Inter Milan 2025/26 Match Third,Thunder Blue/Safety Orange/Safety Orange,MEN,APPAREL,Men's Nike Dri-FIT ADV Total 90 Football Authentic Shirt,PHP,6495.0,,0.0,True,HIGH
HJ4591-439,PH,2026-03-19,HJ4591,Inter Milan 2025/26 Stadium Home,Lyon Blue/Black/Chlorine Blue,MEN,APPAREL,Men's Nike Dri-FIT Football Replica Shirt,PHP,3595.0,,0.0,True,LOW
IB3536-413,PH,2026-03-19,IB3536,Inter Milan 2026 Stadium SE,Hyper Blue/Black/Safety Orange,BOYS|GIRLS,APPAREL,Older Kids' Nike ACG Dri-FIT Football Replica Shirt,PHP,2895.0,,0.0,True,HIGH
IQ0547-045,PH,2026-03-19,IQ0547,Jordan,Off-Noir,MEN,APPAREL,Men's Graphic T-Shirt,PHP,1795.0,,0.0,True,HIGH
DQ8424-109,PH,2026-03-19,DQ8424,Jordan 1 Mid,Summit White/Infrared 23/Neutral Grey/Black,BOYS|GIRLS,FOOTWEAR,Younger Kids' Shoes,PHP,3395.0,,0.0,True,HIGH
HQ9020-133,PH,2026-03-19,HQ9020,Jordan Brooklyn,Sail/Sail,MEN,APPAREL,Men’s Realtree T-Shirt,PHP,1596.0,1995.0,20.0,True,HIGH
IM5104-417,PH,2026-03-19,IM5104,Jordan Brooklyn,Old Royal/Black/Yellow Pulse/Yellow Pulse,MEN,APPAREL,Men's 12.5cm (approx.) Woven Shorts,PHP,1895.0,,0.0,False,OOS
HV0469-133,PH,2026-03-19,HV0469,Jordan Brooklyn Fleece,Sail/Sail,WOMEN,APPAREL,Women's Realtree Mod Crop Full-Zip Hoodie,PHP,2636.0,3295.0,20.0,True,LOW
IF1822-010,PH,2026-03-19,IF1822,Jordan Flight,Black/White,MEN,APPAREL,Men's Graphic Workwear Jacket,PHP,7495.0,,0.0,True,HIGH
IQ5238-010,PH,2026-03-19,IQ5238,Jordan Flight,Black/Sail,MEN,APPAREL,Men's Woven Trousers,PHP,5395.0,,0.0,True,LOW
IO3045-237,PH,2026-03-19,IO3045,Jordan Flight,Baroque Brown/British Khaki/Baroque Brown,WOMEN,APPAREL,Women's Reversible Gilet,PHP,5995.0,,0.0,True,MEDIUM
IO9531-010,PH,2026-03-19,IO9531,Jordan Flight Club,Black,WOMEN,APPAREL,Women's Fleece Quarter-Zip Sweatshirt,PHP,4495.0,,0.0,True,MEDIUM
HV0350-010,PH,2026-03-19,HV0350,Jordan Flight Mountainside,Black,WOMEN,APPAREL,Women's Long-Sleeve Bodysuit,PHP,3095.0,,0.0,True,MEDIUM
DM0979-009,PH,2026-03-19,DM0979,Jordan Hydro VI Retro,Black/Infrared 23,MEN,FOOTWEAR,Slides,PHP,3595.0,,0.0,True,HIGH
HJ0627-010,PH,2026-03-19,HJ0627,Jordan Rise,Black/White,MEN|WOMEN,APPAREL,Structured Curved-Bill Hat,PHP,1045.0,,0.0,True,HIGH
HQ9768-010,PH,2026-03-19,HQ9768,Jordan Sport,Black/White,WOMEN,APPAREL,Women's Dri-FIT High-Waisted 15cm (approx.) Shorts,PHP,1596.0,1995.0,20.0,True,HIGH
IF4126-600,PH,2026-03-19,IF4126,Jordan Tiempo Maestro Elite SE,Infrared 23/Grit,MEN|WOMEN,FOOTWEAR,Firm-Ground Low-Top Football Boot,PHP,14695.0,,0.0,True,LOW
II7579-016,PH,2026-03-19,II7579,Jordan Tiempo Streetgato SE,Phantom/Infrared 23/Sail,MEN|WOMEN,FOOTWEAR,Indoor Court Low-Top Football Shoes,PHP,7295.0,,0.0,True,LOW
IB2740-010,PH,2026-03-19,IB2740,Kobe,Black/Anthracite/White,BOYS|GIRLS,APPAREL,Older Kids' Winterised Basketball Pants,PHP,2636.0,3295.0,20.0,True,HIGH
IO0311-010,PH,2026-03-19,IO0311,Kobe All-Star Weekend,Black/Sonic Yellow/Light Photo Blue,BOYS|GIRLS,APPAREL,Older Kids' Fleece Basketball Hoodie,PHP,2795.0,,0.0,True,HIGH
II7126-010,PH,2026-03-19,II7126,LeBron,Black,MEN,APPAREL,Men's Nike NBA T-Shirt,PHP,1995.0,,0.0,True,LOW
IM2170-636,PH,2026-03-19,IM2170,Luka,Varsity Red/Black,MEN,APPAREL,Men's T-Shirt,PHP,1795.0,,0.0,True,OOS
DN2010-419,PH,2026-03-19,DN2010,Memphis Grizzlies Icon Edition,College Navy,MEN,APPAREL,Men's Nike Dri-FIT NBA Swingman Jersey,PHP,4795.0,,0.0,True,HIGH
IF1707-078,PH,2026-03-19,IF1707,Nike ACG,Grey Fog/Light Lemon Twist/Summit White,BOYS|GIRLS,APPAREL,Older Kids' UV Long-Sleeve Top,PHP,1895.0,,0.0,True,HIGH
IH9260-368,PH,2026-03-19,IH9260,Nike ACG Fly,Olive Flak/Black/Black,MEN|WOMEN,APPAREL,Unstructured Cap,PHP,1695.0,,0.0,True,LOW
IO9395-628,PH,2026-03-19,IO9395,Nike Academy 'Vini Jr.',Sunset Pulse/Old Royal/Old Royal,MEN|WOMEN,EQUIPMENT,Football,PHP,1495.0,,0.0,True,HIGH
IQ3408-286,PH,2026-03-19,IQ3408,Nike Air Force 1 '07 Premium,Linen/Moon Particle/Mink Brown/Burgundy Crush,MEN,FOOTWEAR,Men's Shoes,PHP,7595.0,,0.0,True,HIGH
HF0659-900,PH,2026-03-19,HF0659,Nike Air Force 1 Low By You,Multi-Colour/Multi-Colour/Multi-Colour,MEN,FOOTWEAR,Custom Men's Shoes,PHP,7595.0,,0.0,True,HIGH
HF0660-900,PH,2026-03-19,HF0660,Nike Air Force 1 Mid By You,Multi-Colour/Multi-Colour/Multi-Colour,MEN,FOOTWEAR,Custom Men's Shoes,PHP,8095.0,,0.0,True,HIGH
HF0662-900,PH,2026-03-19,HF0662,Nike Air Force 1 Mid By You,Multi-Colour/Multi-Colour/Multi-Colour,WOMEN,FOOTWEAR,Custom Women's Shoes,PHP,8095.0,,0.0,True,HIGH
FD9781-900,PH,2026-03-19,FD9781,Nike Air Huarache By You,Multi-Colour/Multi-Colour/Multi-Colour,MEN,FOOTWEAR,Custom Men's Shoes,PHP,7595.0,,0.0,True,HIGH
